query_code,query_name,matched_code_1,matched_name_1,score_1,matched_code_2,matched_name_2,score_2,matched_code_3,matched_name_3,score_3
10263 0,鮪缶詰－油漬 ﾌﾚｰｸ ﾗｲﾄt2k,150400,カレーフレーク,0.281,10142,鮭フレーク,0.279,10320,ツナフレーク,0.242
17156 0,和風ドレクリーミィ,140212,カニクリーミィコロッケ35g,0.402,140211,カニクリーミィコロッケ50ｇ,0.402,140211,カニクリーミィコロッケ50ｇ,0.402
07138 0,白桃缶１号缶・,170561,やさしい素材白桃,0.596,170561,やさしい素材白桃,0.596,80450,白桃缶,0.596
5107112,だんどり上手赤魚みぞれ煮,10560,秋刀魚みぞれ煮,0.488,170500,やさしい素材赤魚,0.244,170500,やさしい素材赤魚,0.244
50351 0,☆菜めし,150624,山菜釜めし,0.268,J570350,五目釜めし（混ぜ込み）,0.224,150618,うめしそご飯の素,0.176
52256 0,★ﾊﾞｰﾍﾞｷｭｰｿｰｽ,150110,ウスターソース,0.325,150304,オイスターソース,0.311,130231,ブルーべリーソース,0.264
5123911,☆柔らかひれかつ(65),J570339,柔らか筍と菜の花のおひたし,0.224,50514,おかひじき,0.19,140233,やわらかロースとんかつ80ｇ,0.163
17169 0,トンカツソース,150111,トンカツソース,1.0,150452,トマトソース,0.244,150454,ミートソース,0.24
02040 0,☆緑豆春雨5㎝ｶｯﾄ(中国),70415,緑豆春雨,0.771,70410,春雨5cmカット,0.419,141106,彩り春雨サラダ,0.179
50360 0,☆焼肉のたれ,150221,焼肉のたれ　甘口,0.761,150222,焼肉のたれ　中辛,0.751,150220,蒲焼きのたれ,0.407
06263 0,ブロッコリー－生,170517,やさしい素材ブロッコリー,0.86,50191,ブロッコリー（冷）,0.86,50190,ブロッコリー,0.86
17117 0,冷やしラーメンたれ醤油味,90420,ラーメン（冷）,0.422,150250,醤油ﾗｰﾒﾝｽｰﾌﾟ,0.34,150256,塩ラーメンスープ,0.263
51519 0,☆野菜いっぱい香味ﾀﾏﾈｷﾞﾄ,510215,鮪のたたき(ネギトロ）,0.177,540103,冷）青ネギカット,0.166,540130,青ネギカット,0.166
5219911,☆カットゼリーﾊﾁﾐﾂﾚﾓﾝ,80100,レモン,0.388,80100,レモン,0.388,130811,はちみつレモンゼリー鉄,0.253
06705 0,人参（半月にする),170518,やさしい素材人参,0.314,50100,人参,0.314,170518,やさしい素材人参,0.314
50553 0,☆業務用ところてん,60180,ところ天,0.508,130301,かんてんクック,0.187,130301,かんてんクック,0.187
51514 0,☆＜給＞デミグラスソース,150456,デミグラスソース（缶）,0.892,560117,風味とｺｸのﾃﾞﾐｸﾞﾗｽｿｰｽ粉末,0.584,150454,ミートソース,0.214
03005 0,☆<すずらん>ｸﾞﾗﾆｭｰ糖,130102,グラニュー糖,1.0,50240,ニラ,0.138,50241,ニラカット（冷）5cm,0.138
50293 0,☆ねりあん(白ねり),560166,ねりうめ（しそ入り）,0.254,140403,あんまん,0.216,140403,あんまん,0.216
50591 0,☆豆苗,50505,豆苗,1.0,100100,大豆,0.149,100600,小豆(干),0.14
10801 0,ＪＦＳＡやわらかイカ天ぷ,570325,やわらかイカフライ　６０ｇ,0.613,570325,やわらかイカフライ　６０ｇ,0.613,570291,NEWやわらかいか天ぷら50g,0.396
51161 0,☆凍結卵白（ＨＶ）,30135,凍結卵白,1.0,30102,卵白,0.615,30102,卵白,0.615
1001533,あなご天ぷら,90603,天ぷら粉,0.405,50147,天ぷら南瓜（冷）,0.327,140351,いかの天ぷら,0.305
50215 0,☆きざみさつま揚げ,510168,さつま揚げｽﾗｲｽ,0.486,10433,さつま揚げ角型,0.478,10433,さつま揚げ角型,0.478
5046201,★白じゃこ,70100,じゃがいも,0.198,170528,やさしい素材温じゃが芋,0.19,170528,やさしい素材温じゃが芋,0.19
50285 0,☆麺工房 ひやむぎ,90460,冷麺230g,0.204,90460,冷麺230g,0.204,90520,中華麺（乾）やわらか短麺,0.097
01342 0,☆ｹｲﾀﾘﾝｸﾞ 信州そば,90510,そば（乾）,0.268,90511,そば（ゆで）,0.268,90415,そば（冷）,0.268
50190 0,☆便利な豆と野菜の彩り煮,140510,ヒジキと野菜の豆腐寄せ60ｇ*20,0.225,140510,ヒジキと野菜の豆腐寄せ60ｇ*20,0.225,50170,菜の花,0.136
5021613,ササミ竜田（梅しそ）,20130,ササミミンチ,0.383,570298,鶏竜田揚げ ,0.267,J510327,さば竜田揚げ30ｇ*25ＪＦＳＡ,0.244
02018 0,じゃが芋－蒸し,170528,やさしい素材温じゃが芋,0.565,170528,やさしい素材温じゃが芋,0.565,71010,じゃが芋　ダイス　10ｍｍ,0.503
50386 0,☆サフラン（ホール）袋入,20441,フランクフルト（串なし）,0.292,550271,ハイハイン 2枚入,0.173,550271,ハイハイン 2枚入,0.173
06143 0,★福神漬,50620,福神漬,1.0,130612,大福,0.235,130612,大福,0.235
17004 0,トウバンジャン,150302,コチジャン,0.316,150301,甜麺ジャン,0.284,90430,チャンポン（冷）,0.164
5010802,☆<F>ﾛｰｽﾊﾑｽﾗｲｽ15ｇ,20411,ロースハムスライス,1.0,20411,ロースハムスライス,1.0,20414,ロースハム短冊,0.499
1098411,<KK>しらす 直送,560151,冷凍 梅しらす,0.454,500163,カットしらたき　,0.172,500162,しらたき　,0.172
1021812,<KK>ﾆｼﾝ切身(三枚卸) 直送,140167,カニシュウマイ14g,0.155,140167,カニシュウマイ14g,0.155,110200,ドレッシング,0.129
17007 0,☆甘口しょうゆ,150317,味塩こしょう,0.282,150320,柚子こしょう,0.282,150318,粗引きこしょう(黒),0.235
06404 0,★ｶｺﾞﾒｽﾞｯｷｰﾆｸﾞﾘﾙ(冷),50552,地中海野菜グリルミックス,0.144,50333,グリーンリーフ,0.095,50561,グリンピース（冷）,0.092
17132 0,月桂樹,150328,月桂樹,1.0,10422,半月ちくわスライス,0.081,51017,きゅうり　半月スライス2ｍｍ,0.08
51509 0,☆味伝 ぽん酢しょうゆ,560165,味付ぽん酢,0.351,J560176,昆布ぽん酢1ℓ,0.328,150131,味ぽん（ミツカン）,0.245
5013911,☆田舎がんも,520112,冷)がんもどき10g,0.365,520111,冷)がんもどき25g,0.365,520111,冷)がんもどき25g,0.365
5219922,☆カットゼリーサイダー,130480,サイダー,0.75,50678,ザーサイ,0.399,130514,パインゼリー,0.243
06238 0,バジル－葉 生,50515,乾燥バジル（缶）,0.632,55051,バジルの葉,0.467,50260,大葉,0.139
01158 0,※きたほなみｸﾞﾘｰﾝ(ﾏﾙﾅｶ),50333,グリーンリーフ,0.323,50461,グリーンアスパラ（冷）,0.278,50460,グリーン　アスパラ,0.278
11412 0,ロースハム（星型に抜く）,20411,ロースハムスライス,0.734,20411,ロースハムスライス,0.734,20414,ロースハム短冊,0.679
06671 0,胡瓜Ｂ（星型に抜く）,50310,胡瓜,1.0,50310,胡瓜,1.0,50140,南瓜,0.287
50284 0,☆麺工房 そうめん,90504,梅そうめん（乾）,0.453,90505,梅そうめん（ゆで）,0.453,90500,そうめん(乾）,0.44
18150 0,新星のコロッケ,140207,星のコロッケ,0.86,140207,星のコロッケ,0.86,140209,コーンコロッケ60g,0.368
07077 0,☆<D･W>西瓜 M,50140,南瓜,0.271,50310,胡瓜,0.249,50310,胡瓜,0.249
50149 0,☆JFSA Nｿﾌﾄﾀﾞｲｽ豆腐,100405,ソフト豆腐,0.378,50355,ダイストマト缶,0.233,510291,ソフトサラミスライス,0.233
1015411,※真ｻﾊﾞ切身(骨取)80,10147,シメサバ,0.268,10147,シメサバ,0.268,510312,骨取りサバフィーレ,0.167
52302 0,☆JFSAひじき煮(大豆入),60130,ひじき,0.753,170530,やさしい素材温ひじき,0.536,170530,やさしい素材温ひじき,0.536
51309 0,☆JFSA調理すり身,10101,白すり身,0.491,10260,エビすり身（冷）,0.424,120102,すりごま白,0.168
12014 0,☆凍結卵白(HV),30135,凍結卵白,1.0,30102,卵白,0.615,30102,卵白,0.615
06191 0,☆茄子　Ｍ,55028,茄子,1.0,140154,餃子17ｇ,0.184,140154,餃子17ｇ,0.184
18254 0,京風がんも（25入り）,100504,がんもどき,0.446,520112,冷)がんもどき10g,0.446,520112,冷)がんもどき10g,0.446
06679 0,冷)花形人参,50103,花形人参（冷）,1.0,50103,花形人参（冷）,1.0,50100,人参,0.477
5027311,※炒り黒ゴマ130,130675,ゴマ団子,0.183,130675,ゴマ団子,0.183,150134,黒酢,0.117
10517 0,サワラ西京漬け,140604,サワラ西京漬,0.919,10662,サワラ骨無　80ｇ,0.339,10662,サワラ骨無　80ｇ,0.339
06088 0,☆搾菜(ｻﾞｰｻｲ),50371,白菜（冷）,0.157,50370,白菜,0.157,50527,水菜（冷）,0.14
17249 0,かつおだしパック,50211,かつお菜,0.423,10514,糸かつお,0.423,150206,だしパック(75g),0.415
5028511,業務用ひやむぎ（マルナカ,80200,バナナ,0.085,80200,バナナ,0.085,20100,鶏むねひき肉（ミンチ）,0.069
5173016,★ずっしりコッペりんご,170557,やさしい素材りんご,0.387,170557,やさしい素材りんご,0.387,80220,りんご,0.387
01265 0,★本仕込ﾈｵ黒糖ﾛｰﾙ,90226,黒糖ロール,0.602,80284,ネオマスカット,0.175,90200,ロールパン,0.159
17062 0,クローブ－粉,80131,ネーブル,0.159,90220,クロワッサン,0.151,20238,豚ロース　80g,0.126
50620 0,☆切干大根,50345,切干大根,1.0,141000,切干大根炒め煮,0.636,50340,大根,0.481
02233 0,冷)ｽﾓｰﾙﾎﾟﾃﾄ皮ﾅｼｸﾞﾘﾙ,70105,クリンクルカットポテト,0.276,10141,スモークサーモン,0.228,70111,ダイスポテト（冷）,0.199
9003100,☆本仕込みレーズンバター,80285,レーズン,0.465,90223,レーズンパン,0.331,500130,ロイヤルバターロールレーズン(5個入り)(ﾔﾏｻﾞｷ),0.32
17043 0,マヨネーズ－卵黄型,110110,マヨネーズ,0.667,110111,ハーフマヨネーズ,0.667,110112,1食マヨネーズ,0.58
07170 0,☆白桃缶ﾊｰﾌ(中国産),170561,やさしい素材白桃,0.476,170561,やさしい素材白桃,0.476,80450,白桃缶,0.476
51507 0,☆和風ゆず正油ﾄﾞﾚｯｼﾝｸﾞ,110203,ゆず醤油ドレッシング,0.564,110200,ドレッシング,0.551,110205,和風ごま醤油ドレッシング,0.47
1146611,牛サイコロステーキ,20360,牛ステーキ,0.436,100420,豆腐サイコロ（冷）,0.41,20361,牛ヒレステーキ,0.335
01307 0,☆JFSA日本そば(200g),90415,そば（冷）,0.582,90510,そば（乾）,0.582,90511,そば（ゆで）,0.582
1833422,ミートボール甘酢あん,140128,ミートボール,0.646,140128,ミートボール,0.646,560128,甘酢あん(創味食品),0.602
18377 0,肉詰め稲荷,140504,肉詰いなり,0.215,140504,肉詰いなり,0.215,90406,稲庭うどん（冷）,0.093
02221 0,黒つきこんにゃく,70520,突きこんにゃく,0.648,170531,やさしい素材温こんにゃく,0.565,170531,やさしい素材温こんにゃく,0.565
50481 0,☆特選 さくら,50627,さくら漬け,0.39,130665,葛まんじゅう　さくら,0.286,10360,いくら,0.196
50328 0,☆朝食用のり(和紙)10切4,50524,食用菊,0.222,60115,青のり,0.139,60113,焼きのり,0.119
50249 0,☆洋梨缶ﾊｰﾌ(南ア2号),80462,洋梨缶,0.537,80460,洋梨ダイス缶,0.316,80300,梨,0.303
17158 0,ドレッシング－フレンチ,110202,QPフレンチドレッシング赤,0.704,110200,ドレッシング,0.685,110201,白ドレッシング,0.559
01202 0,☆お菓子百科蒸しﾊﾟﾝﾐｯｸｽ,130535,プリンミックス,0.336,40330,ミックスチーズ,0.214,80263,ミックスベリー（冷）,0.209
10204 0,たら－辛し明太子無着色,10333,明太子チューブ,0.282,560143,QP明太子ドレッシング,0.269,10692,白糸たら骨無80ｇ,0.1
06653 0,★三升漬,130101,三温糖,0.107,90115,三分粥,0.102,60203,三色寒天缶,0.094
51711 0,★本仕込ﾚｰｽﾞﾝﾊﾞﾀｰﾛｰﾙ(,90308,バターロール,0.592,500130,ロイヤルバターロールレーズン(5個入り)(ﾔﾏｻﾞｷ),0.513,500130,ロイヤルバターロールレーズン(5個入り)(ﾔﾏｻﾞｷ),0.513
10576 0,四季ごよみ・紅葉２０ｃｍ,50260,大葉,0.102,50260,大葉,0.102,130402,紅茶（浸出液）,0.095
52076 0,☆鶏ｻｻﾐ(筋無),20130,ササミミンチ,0.494,150137,バルサミコ酢,0.185,50332,サラダ菜 (個）,0.113
05049 0,栗甘露煮シロップ,120111,栗甘露煮　55個入,0.565,130142,メロンシロップ,0.36,130144,抹茶シロップ,0.354
9000100,☆豆乳まんじゅう（白）,550233,水まんじゅう（こしあん）26g,0.612,550233,水まんじゅう（こしあん）26g,0.612,130678,蒸しまんじゅう（黒糖）,0.555
9000211,上用まんじゅう（紅）,550233,水まんじゅう（こしあん）26g,0.59,550233,水まんじゅう（こしあん）26g,0.59,130677,蒸しまんじゅう（抹茶）,0.535
50431 0,☆ﾊﾞﾊﾞﾛﾘｱ(ﾁｮｺﾚｰﾄ),130532,ババロリア（バニラ）,1.0,130530,ババロリア（ストロベリー）,1.0,130531,ババロリア（チョコ）,1.0
9002400,★エビバーグ,J570351,海鮮バーグ50ｇ,0.306,140125,豆腐ハンバーグ60ｇ,0.282,140125,豆腐ハンバーグ60ｇ,0.282
16070 0,だし汁,150206,だしパック(75g),0.532,150002,出し汁,0.436,150203,和風だし,0.3
5022920,☆ミニおはぎ４０（こしあ,130663,ミニおはぎ(粒餡),0.728,130662,ミニおはぎ（こし）,0.728,130662,ミニおはぎ（こし）,0.728
5018222,※白身魚ﾌﾗｲ60,140302,白身魚フライ30ｇ,1.0,140302,白身魚フライ30ｇ,1.0,170502,やさしい素材白身魚,0.686
06249 0,☆パプリカ（黄）,150327,パプリカ（粉）,1.0,50136,パプリカ赤,0.793,50135,パプリカ黄,0.787
02006 0,☆さつまいも　Ｍ,J570352,さつまいもサラダ　JFSA,0.71,500105,冷)さつまいもﾀﾞｲｽ角1Kg10mm,0.651,141010,さつまいも甘露煮,0.645
18371 0,ｴﾋﾞｲｶﾐｯｸｽ,40330,ミックスチーズ,0.309,130535,プリンミックス,0.303,80263,ミックスベリー（冷）,0.301
50542 0,☆きざみ揚げ,J570353,きざみ揚げ80ｇ　ｵｼｷﾘ,0.627,100302,刻み揚げ,0.509,60110,きざみのり,0.458
21021 0,ちりめん佃煮,60151,のり佃煮,0.244,60159,めかぶ佃煮,0.191,60155,あまのり佃煮,0.178
10442 0,☆Vｿｲ切身(骨取)70g,J510318,Ｖソイ切身骨取70ｇ*5,0.468,130233,キウイソース,0.149,150430,ホワイトソース＃２,0.148
50314 0,☆金瓢　酒粕,150140,酒粕,0.519,130432,白酒,0.157,130433,甘酒,0.154
51015 0,☆白菜（ＢＱＦ）,50371,白菜（冷）,1.0,50370,白菜,1.0,50375,白菜漬,0.588
50097 0,☆＜Ｆ日給＞豚肩ロース,20228,豚肩ロース切身80ｇ,0.702,20228,豚肩ロース切身80ｇ,0.702,20227,豚肩ロース切身60ｇ,0.702
17610 0,スイートチリソース,150305,スイートチリソース,1.0,150277,チリソース（甘口）,0.68,150276,チリソース（辛口）,0.68
06291 0,☆業務用ｷﾝｸﾞﾊﾞﾗもやし,50361,大豆もやし,0.314,170511,やさしい素材チキン,0.162,170511,やさしい素材チキン,0.162
8000200,よもぎふかし,90617,生フよもぎ,0.412,130616,よもぎ饅頭,0.411,130616,よもぎ饅頭,0.411
50529 0,☆<ｽｼﾞｬｰﾀ>ﾎｲｯﾌﾟ(植物,40141,ホイップクリーム,0.425,40142,フローズンホイップ,0.386,550327,カップゼリーの素パイナップ,0.125
18414 0,フルーチェバナナ,80200,バナナ,0.565,80200,バナナ,0.565,130541,フルーチェ　ピーチ,0.469
10324 0,桜えび－ゆで,170509,やさしい素材えび,0.369,170509,やさしい素材えび,0.369,100522,結びゆば,0.225
01359 0,ﾐﾙｸボール(40ｇ）,130516,ミルクゼリー,0.365,140128,ミートボール,0.362,140128,ミートボール,0.362
52087 0,☆<F日給>豚ﾊﾞﾗ(2㎜),20210,豚バラスライス2㎜,0.628,20213,豚バラ小間,0.578,20212,豚バラ角切り30g,0.552
50055 0,☆楽らく骨なしあじ（ＮＺ,170504,やさしい素材あじ,0.352,170504,やさしい素材あじ,0.352,510154,冷)ブリ骨なし70g,0.239
07054 0,☆キウイ　３６玉,80210,キウイ,0.731,170556,やさしい素材キウイ,0.731,170556,やさしい素材キウイ,0.731
52136 0,☆Newﾐｰﾄﾎﾞｰﾙ15,140128,ミートボール,1.0,140128,ミートボール,1.0,150454,ミートソース,0.367
06274 0,☆刈みつば,130610,きんつば,0.254,130610,きんつば,0.254,130125,黒みつ,0.232
06247 0,☆パプリカ（赤）,150327,パプリカ（粉）,1.0,50136,パプリカ赤,0.793,50135,パプリカ黄,0.787
10241 0,☆Vﾌﾞﾘ切身(骨取)60g,10710,ブリ骨無　60ｇ,0.513,10710,ブリ骨無　60ｇ,0.513,10712,ブリ骨無　80ｇ,0.513
50130 0,☆プレーンオムレツ（ミニ,520103,冷)ﾌﾟﾚｰﾝｵﾑﾚﾂ50g,0.833,30310,プレーンオムレツ30ｇ,0.833,30310,プレーンオムレツ30ｇ,0.833
50433 0,☆業務用ﾌﾙｰﾁｪ(ﾐｯｸｽﾍﾞﾘ,130542,フルーチェ　ﾐｯｸｽﾍﾞﾘｰ,0.97,130543,フルーチェ　ﾐｯｸｽｵﾚﾝｼﾞ,0.662,80263,ミックスベリー（冷）,0.642
50108 0,☆<F>ﾛｰｽﾊﾑｽﾗｲｽ（11枚入),20411,ロースハムスライス,0.877,20411,ロースハムスライス,0.877,20414,ロースハム短冊,0.438
04051 0,おから－新製法,100503,おから(乾燥）,0.496,130759,おからドーナッツ,0.248,130759,おからドーナッツ,0.248
11145 0,豚肩ﾛｰｽ-脂身付 中型,20227,豚肩ロース切身60ｇ,0.502,20227,豚肩ロース切身60ｇ,0.502,20226,豚肩ロース切身50ｇ,0.502
01395 0,ﾎﾃﾙﾌﾞﾚｯﾄﾞ胚芽ﾛｰﾙ,90303,ホテルブレッド（テーブルマーク）,0.709,90303,ホテルブレッド（テーブルマーク）,0.709,90307,胚芽ロール,0.588
10126 0,☆ﾏｽ切身(骨無),80283,マスカット,1.0,150312,粒マスタード,0.44,80284,ネオマスカット,0.406
10246 0,☆V縞ﾎｯｹ切身(骨取)60g,510214,骨なしホッケ　７０ｇ,0.404,510214,骨なしホッケ　７０ｇ,0.404,J510326,シマホッケ骨無60ｇ*10,0.333
18031 0,生笹,130352,笹の葉,0.243,130352,笹の葉,0.243,510167,笹蒲鉾25g,0.227
18021 0,角揚げ,10433,さつま揚げ角型,0.25,10433,さつま揚げ角型,0.25,100302,刻み揚げ,0.241
50546 0,(終売)☆ﾊﾞﾗ納豆,100450,納豆,0.497,100450,納豆,0.497,130572,甘納豆,0.311
06063 0,グリーンボール－生,140105,チキンボール,0.461,140105,チキンボール,0.461,50333,グリーンリーフ,0.401
10405 0,赤板かまぼこ,10400,かまぼこ（白）,0.676,10401,かまぼこ（赤）,0.676,140902,かまぼこ梅,0.525
06184 0,☆ﾎｰﾙﾄﾏﾄ缶2号(ｲﾀﾘｱ),50354,ホ－ルトマト缶,0.549,170514,やさしい素材トマト,0.501,170514,やさしい素材トマト,0.501
01226 0,☆くるみﾊﾟﾝ,90230,くるみパン,1.0,120141,むきくるみ,0.462,90313,くるみブレッド,0.398
02226 0,☆男爵芋皮むき,540160,皮むき揚げなす,0.264,50573,むき枝豆（冷）,0.134,70211,さつま芋皮付スライス（冷）,0.132
50543 0,(終売)業務用しらたき,500163,カットしらたき　,1.0,500162,しらたき　,1.0,140960,たたきごぼう,0.226
11245 0,☆<F日給>豚ﾓﾓ,J510319,鶏モモｶｯﾄ1.5㎝角＜Ｆ日給＞,0.277,80100,レモン,0.257,80100,レモン,0.257
9002900,☆ソフトフランス（小樽パ,100405,ソフト豆腐,0.229,20441,フランクフルト（串なし）,0.228,510291,ソフトサラミスライス,0.192
11115 0,☆<F日給>豚肩ﾛｰｽ,20225,豚肩ロース切身40ｇ　,1.0,20225,豚肩ロース切身40ｇ　,1.0,20226,豚肩ロース切身50ｇ,1.0
12017 0,鶏卵－卵豆腐,30140,卵豆腐,0.684,30140,卵豆腐,0.684,30100,鶏卵,0.524
10988 0,赤板かまぼこ(ｽﾗｲｽ),10400,かまぼこ（白）,0.676,10401,かまぼこ（赤）,0.676,140902,かまぼこ梅,0.525
50086 0,☆<F日給>鶏ﾓﾓ(輸入),J510319,鶏モモｶｯﾄ1.5㎝角＜Ｆ日給＞,0.493,80100,レモン,0.274,80100,レモン,0.274
06046 0,☆南瓜,50140,南瓜,1.0,50142,南瓜乱切（冷）,0.549,50144,南瓜スライス（冷）,0.508
01221 0,☆胚芽ﾛｰﾙ(約24g),90307,胚芽ロール,1.0,90307,胚芽ロール,1.0,90200,ロールパン,0.259
50150 0,☆やわらかとうふﾊﾞｰｸﾞ80K,140123,やわらかﾊﾝﾊﾞｰｸﾞ100ｇ,0.446,140123,やわらかﾊﾝﾊﾞｰｸﾞ100ｇ,0.446,140122,やわらかﾊﾝﾊﾞｰｸﾞ80ｇ,0.446
11221 0,☆<F日給>鶏ﾓﾓ(輸入),J510319,鶏モモｶｯﾄ1.5㎝角＜Ｆ日給＞,0.493,80100,レモン,0.274,80100,レモン,0.274
115110,ﾃｰﾌﾞﾙﾏｰｸｸﾙﾐﾌﾞﾚｯﾄﾞ,90303,ホテルブレッド（テーブルマーク）,0.314,90303,ホテルブレッド（テーブルマーク）,0.314,90302,コーンブレッド,0.304
10480 0,☆Vｶﾗｽｶﾚｲ切身(骨取)70g,10620,ｶﾗｽｶﾚｲ皮骨無60ｇ,0.763,10623,ｶﾗｽｶﾚｲ皮骨無30ｇ,0.763,10623,ｶﾗｽｶﾚｲ皮骨無30ｇ,0.763
52118 0,☆Nお弁当豚かつ,50211,かつお菜,0.164,10514,糸かつお,0.164,50602,かつお梅,0.161
08038 0,☆ブナピー,50130,ピーマン,0.205,50131,赤ピーマン,0.162,50131,赤ピーマン,0.162
50095 0,☆<F日給>豚肩ﾛｰｽ,20225,豚肩ロース切身40ｇ　,1.0,20225,豚肩ロース切身40ｇ　,1.0,20226,豚肩ロース切身50ｇ,1.0
06731 0,大根－ｲﾁｮｳ切・ﾎﾞｲﾙ,50340,大根,0.253,80345,ライチ（冷）,0.17,80344,ライチ,0.17
52013 0,☆◆大根いちょう切,50340,大根,0.326,80255,いちご（冷）,0.203,80250,いちご(L),0.203
50133 0,☆Newﾐｰﾄﾎﾞｰﾙ10,140128,ミートボール,1.0,140128,ミートボール,1.0,150454,ミートソース,0.367
50478 0,☆畑のポーク味,170512,やさしい素材ポーク,0.489,170512,やさしい素材ポーク,0.489,170539,やさしいおかずポークムースカツ,0.156
50264 0,☆なめ茸茶漬けﾋﾞﾝ,50704,減塩なめ茸,0.297,50702,なめ茸えのき味付け,0.233,50740,なめこ,0.173
50180 0,☆JFSA大学芋,140404,大学いも,0.383,70302,里芋ハーフ（冷）,0.151,70301,里芋M（冷）,0.151
06353 0,☆水菜,50527,水菜（冷）,1.0,150001,水,0.503,50780,山菜水煮,0.21
06036 0,☆白かぶ（葉なし）　Ｍ,540135,かぶ（葉なし）,0.579,50480,かぶ(葉付き),0.579,60140,めかぶ（乾）,0.359
10659 0,ほっけフィレ,170506,やさしい素材ほっけ,0.599,170506,やさしい素材ほっけ,0.599,J510322,Vしまほっけミリン漬骨無60ｇ*5,0.245
10389 0,サラダエース,50332,サラダ菜 (個）,0.325,110101,サラダ油（缶）,0.322,110102,サラダ油（ペット）,0.322
10075 0,☆Vｿｲ切身(骨取)60g,J510318,Ｖソイ切身骨取70ｇ*5,0.468,130233,キウイソース,0.149,150430,ホワイトソース＃２,0.148
06077 0,クレソン－茎葉 生,50510,クレソン,0.633,50260,大葉,0.108,50260,大葉,0.108
12025 0,うずら卵－水煮缶詰２号缶,30121,うずら卵水煮,0.786,100611,うずら豆,0.362,30115,ゆで卵水煮,0.297
50558 0,☆絹艶(6),50202,絹さやハーフカット（冷）,0.194,50201,絹さや（冷）,0.194,50200,絹さや,0.194
51400 0,☆ｱｽﾊﾟﾗﾎﾜｲﾄ缶ﾛﾝｸﾞ(固,50462,ホワイトアスパラ缶,0.549,150430,ホワイトソース＃２,0.331,50460,グリーン　アスパラ,0.317
9002500,☆野菜パン（小樽パン）,90210,食パン,0.222,90610,パン粉,0.202,141013,惣菜野菜豆,0.187
10493 0,生すじこ,50380,なす,0.127,50380,なす,0.127,170504,やさしい素材あじ,0.101
50270 0,☆ＪＦＳＡうずら卵水煮缶,30121,うずら卵水煮,1.0,100611,うずら豆,0.46,30115,ゆで卵水煮,0.377
50096 0,☆<F日給>豚肩ﾛｰｽ1/2(ﾈｯ,20228,豚肩ロース切身80ｇ,0.672,20220,豚肩ロース（切落し）,0.672,20221,豚肩ロース（2㎜厚）,0.672
8000300,黒糖ふかし,90226,黒糖ロール,0.254,130617,黒糖まんじゅう,0.204,130617,黒糖まんじゅう,0.204
18012 0,しゅうまい－冷凍,140168,えび入りしゅうまい16g,0.77,140168,えび入りしゅうまい16g,0.77,570317,やわらか豆腐しゅうまい１５ｇ,0.602
17072 0,チリパウダ－,130320,ベーキングパウダー,0.399,130104,パウダーシュガー,0.336,150325,ガーリックﾊﾟｳﾀﾞｰ,0.329
10161 0,☆骨取 塩ｻﾊﾞ切身,510312,骨取りサバフィーレ,0.237,J510318,Ｖソイ切身骨取70ｇ*5,0.217,10147,シメサバ,0.179
50192 0,(終売)板前仕込ひきわり納,100451,ひきわり納豆,0.542,100451,ひきわり納豆,0.542,100453,ひきわり納豆カップ,0.437
01067 0,焼ふ－板ふ,50440,ふき,0.233,30301,ふわふわエッグ,0.14,510169,冷)ふんわりお魚とうふ揚20g,0.126
06334 0,ミニトマト　黄色,170514,やさしい素材トマト,0.461,50350,トマト,0.461,50350,トマト,0.461
11446 0,やわらかソーセージ,10451,魚肉ソーセージ,0.548,90133,やわらかもち35g,0.305,140121,やわらかﾊﾝﾊﾞｰｸﾞ60ｇ,0.279
08043 0,きのこミックス,50722,きのこﾐｯｸｽ（冷）,1.0,40330,ミックスチーズ,0.364,130535,プリンミックス,0.357
06622 0,☆ささがきごぼう,50391,ささがきごぼう（冷）,1.0,51021,ごぼう　ささがき,0.733,50390,ごぼう,0.478
06149 0,たけのこ－若茎.生,50450,たけのこ(生）,0.508,150623,たけのこ釜めし1kg(三島）,0.299,50710,生しいたけ(8枚入),0.166
50336 0,☆乾燥ふのり(国内産),60115,青のり,0.264,60113,焼きのり,0.226,60113,焼きのり,0.226
06150 0,たけのこ－若茎 ゆで,50450,たけのこ(生）,0.428,150623,たけのこ釜めし1kg(三島）,0.272,100605,ゆで小豆,0.162
06084 0,☆（瀬戸日給）洗ごぼう,50390,ごぼう,0.649,170532,やさしい素材温ごぼう,0.447,170532,やさしい素材温ごぼう,0.447
01041 0,☆麺工房うどん,90405,うどん（冷）,0.492,90522,皿うどん麺,0.333,150153,うどんつゆ,0.311
10831 0,☆赤魚ﾌｨﾚ,170500,やさしい素材赤魚,0.443,170500,やさしい素材赤魚,0.443,10602,赤魚骨無切身80g,0.246
50399 0,☆JFSAｻｳｻﾞﾝｱｲﾗﾝﾄﾞﾄ,110204,サウザンドレッシング,0.425,110233,ノンオイルサウザン,0.37,560170,ジャネフ減塩サウザン,0.302
06264 0,ブロッコリー－ゆで,J570359,ブロッコリーIQF　500ｇ,0.754,170517,やさしい素材ブロッコリー,0.754,170517,やさしい素材ブロッコリー,0.754
18108 0,★かに入りシュウマイ,570129,冷)かに風味ｼｭｰﾏｲ16g(ﾆｯｽｲ),0.648,140167,カニシュウマイ14g,0.587,140167,カニシュウマイ14g,0.587
